label	text_a	text_a_count
1	一直很期待匪大的书，哇咔咔~终于出来啦，不过看完后：还是期待下一本吧	34
1	这张专辑收录的曲目是纯钢琴演奏的，没有其他的交响，非常好听。	30
1	东西很实用，觉得要多买点才可以啊。	17
1	印刷只能说过得去，有点旧。卓越是不是自己有印刷厂。	25
1	如题，这个游戏确实是很经典，在游戏不多的N年前，网吧里玩的最多游戏之一	35
1	五只很帅啊~~画面也不错啊	13
1	表扬一下卓越哈，这次到货很快！书很好，碟也听了一下，很不错！	30
1	我朋友看完说这个老头怎么这么害人，他把他爹都气死了……但我看到他对生活的坦然面对那一刻，突然有种感动。为了活着而活。	58
1	我送给老公了。	7
1	我给宝宝唱的摇篮曲都是从上面选的，已经唱了两年了。我的宝贝如今也会唱几首简单的了。专辑配乐一般，歌唱全为女声，歌词齐整，适合妈妈学习，再唱给宝宝。	73
1	在网上试听前两首，尽管是mp3，声音仍绝美，配器极究，希望尽快拿到货	34
1	我用的ATH-AD700+SONY的CD听的，音色很好	27
1	我在这儿买的时候3500就搞定了，Nokia太不厚道了	27
1	老爸喜欢，我喜欢	8
1	对喜欢第一角色的射击游戏，此游戏值得一玩。	21
1	很好笑的一部剧	7
1	很适合幼儿学英语	8
1	小孩喜欢	4
1	有关网站设计的基本阶段	11
1	一直想找1，不知道第一部卓越什么时候进。	20
1	春春加油  《少年中国》一定会大卖！！	19
1	宝贝很喜欢，而且很快就学会唱了。如果画面跟歌词再合拍点就更好。	31
1	质量非常好，故事也不错。很清晰的画面，确实是正版。	25
1	虽然功能很是一般，，但是谁叫它就是时尚呢。。。更加上是玫瑰金的颜色。。。实在是让人欲罢不能。。。	48
1	买回来没发现前人评价的纸质问题，全部都淡淡的绿色，超喜欢~~	30
1	这是一本非常实用的视频教学光碟,内容非常的仔细,很适合初学UG的朋友,用在这里你会发现学习UG会是一个非常有用,功能非常强大的工具	65
1	希望小梁可以到卓越搞签售~或者来武汉把来武汉吧~	24
1	延续神思者的风格，是适合在阳光灿烂的午后静静欣赏的音乐	27
1	是部好片子~ 不过~ 我拿到拆开时发现片子都花了~ 不知道播放的时候会不会有问题，应该是运输的时候搞的 外面完全看不出... 郁闷一记	67
0	怎么卖那么贵啊。。。卓越现在的价格已经和实体唱片店不相上下了啊！这样下去还不如直接去店里买算了。。。	50
1	本人非常喜欢这套书，希望大家也来看一看，从这里可以了解历史，了解北京。书中的语言文字表达的很诙谐幽默，适合大家在了解历史的同时也放松了自我。	70
1	学到不少知识.在野外爬山,紧急的时候会用得到	22
1	除了牛津以外是经典的同义词词典，写英文论文的首选（老外特忌讳重复用词），用来被单词也不错，但是想得到详细辨析一般没有，还需要查综合词典进行选词。	72
1	很喜歡,打算在自己生日的時候送給自己做生日禮物!	24
1	这个比精装的只少了一个大盒子和苏打志（写真书），价格只要一半，还是比较划算的，内容都是一样的精彩～	49
1	很不错的一本销售小说,故事情节也很精彩	19
1	挺好的，可惜就是自己没看就已经都给小朋友拿走了	23
1	童安格是经典，无法复制的经典；与他同时期的齐秦，后期的周华建一样，是台湾歌手中无法复制的经典代言。	49
1	尽管和原版相比删减了若干的内容，但是却无法遮盖它的光芒，伟人传记有不少，而它无疑是其中的＂佼佼者＂	49
1	我用了很长时间了，感觉还可以	14
1	这书还不错,讲得很详细哦	12
1	内容很详尽，对电子琴的学习很有帮助，我们想培养儿子这方面的爱好，虽然还没有让他真正开始学习，但先买来给他看看培养一下兴趣，感觉还是有用的	68
1	不错的一张爵士 和前几张相比有了些小小的变化引进版的速度好慢 等不及都买了一盘D版的 而且这价格也有点离谱了 20块左右差不多了	64
1	什麽時候有貨 我想買的時候到沒貨了	17
1	不知道是DVD还是我机子原因，第一张碟片很卡 第二张还好  我的是买的DELL的品牌机 康宝的DVD光驱	52
1	这张专集是中唱《校园FEELING》之后，最好的校园歌曲专集，而且卓越的价格很公道：）	43
1	挺实用的！超值！	8
1	这本书还行吧	6
1	很可爱的书，内容丰富	10
1	我也想知道6DVD和10DVD有画面质量的不同吗？我喜欢陈数的电影，还没看，正准备买。	43
1	"那时的""小喇叭""节目播过,怀念呀!"	17
1	这个绝对值得收藏	8
1	我的宝宝喜欢听，但我认为唯一可惜的是没有提供歌词。	25
1	速度很快，包装不行，有磨损，总体还不错~	20
1	这一套书真是不错，几乎都买全了，自己孩子看，也送人．但还是感觉IQ编的最好．	38
1	这本书我等了很久~看完后觉得还不错，但个人还是比较喜欢她武侠和玄幻类的~	36
1	非常极其的好	6
1	斯皮尔伯格、哈里森。福特、肖恩。康纳利，很出色的商业片，人们看得也很轻松。	37
1	用起来挺方便，的确适合速成……但不适合学习用……用来娱乐不错……	32
1	这是买过的书中宝宝最喜欢的，每天都是书不离手，我是看了大家写的评论才买的，非常满意。	42
1	教练好，画面好！不算太难。呵呵。	16
1	就内容来说，泰盛出的这套6区DVD还算不错了，就是碟片质量感觉稍差了点，水波纹不少。	42
1	哈哈，正版的，超喜欢	10
1	封面的滨崎步还稚气未脱,却有着另外的美丽	20
1	送货很及时，服务也好，颜色，款式都好看，就是送来的时候没仔细看，之后发现轮子旁边有个裂痕，不过影响也不是很大，就没退货	59
1	我家宝宝一本正经的看，还不错，值得买。	19
1	呵呵。和上边的朋友感觉一样。这部片子非常好。强烈推荐	26
1	感谢JOYO的服务，常在网上订书，第一次送到家里。而且书来的也快，服务好！顶一下！   SIM	47
1	个人认为非常好，内容丰富，也是最新的新闻内容都有，比如越狱主角酒醉驾车入狱的问题，所以就一下买全了所有的CNN实况口语了，呵呵！	64
1	我刚买，质量很不错，值得一买	14
1	这套图书印刷精美，内容丰富，很多内容成人也未必全都知道，这套书对大人小孩开阔知识面都很有帮助。	47
1	"为什么写的配件是 ""手写笔 2""   难道里面有两个手写笔吗"	30
1	看到这样的书和书上的人，感觉生活是那么美好，随处都充满自创的乐趣，自己动手的心开始蠢蠢欲动啦~~!	49
1	前几天还45元，现在涨到50了，不带这样的啊！不买！啥时间降回到45再买！	37
1	裡面的歌兒很好聽，小女兒很喜歡，聽久了還識得跟著一起唱了。美中不足是，有幾首歌質量有問題。	45
1	非常实用	4
1	讲解的很不错 但是确实要有一定的C++基础和经验，否则好难看明白，而且需要多看几遍。	42
1	经典是用来收藏的	8
1	无话可说，只要是杰伦的都是不能欠缺的。	19
1	这个很不错的啦，曲目齐全，而且还是各流派的名家演奏的，算是满意的了	33
1	央视播出时就仔细看了，很想收藏一套，这价钱也太贵了！！！	28
1	看了之后觉得自己有太多的不足，里面的职场智慧受用终身。	27
1	刚刚读完这本书，感觉不错，启发很大，这是我继读完算法导论以来发现比较好的一本书，推荐对算法以及对大公司的面试题有兴趣的人去看看。	64
1	确实是一部不错的书。以中国人的眼光看世界。	21
1	斯皮尔博格的野心之作，特效场面之多、之大是前所未有的，只是结尾有点戛然而止的感觉。	41
1	我买了好几个，不过是91.8元买的哈哈哈现在涨价了太值了	28
1	夜深人静，让曲子空灵地徘徊...我最喜欢的一张CD...	28
1	非常非常非常好听	8
1	很好值得一买而收藏	9
1	大理箴言	4
1	事情太多了，一直没时间看，不过，书的质量不错	22
1	我试着下了一份定单（第一次网上购书），没想到动作还挺快，第二天就拿到了。我很高兴，感谢卓越！	46
1	这么好的一个歌手就这么没了，不得不为之感到惋惜与伤心，走好吧，阿桑！	34
1	飞行者比老马导的另一部“美版无间道”水准要高。这部电影没让 马丁·斯科塞斯拿到奥斯卡 实在有点遗憾。	50
1	同上，对教学来讲有辅助价值	13
1	把Touch My Body和Bye Bye都删了吧！引进版就是喜欢删主打...汗死..回来去买打口的去...	55
1	有个别字较难，但大部分字孩子都会认了。	19
1	我买的不是这个光盘啊,是&lt;走向和谐&gt;那个光盘还不错	31
1	很有意思，很好玩。。。值得买。。	16
1	只是一些套路的录像，没有教学的部份。	18
1	请问如题。	5
1	很好啊，比想象中快	9
1	不错啊，推荐	6
1	儿子很喜欢，每个星期上学校都带着	16
1	好电影，适合孩子，也适合童心未眠的成人。 最好看英文原声配中文字幕。	34
1	上中学时的电视剧,不记得结局了,还是为了圆梦,买了还是没看结局,有时候,可能真的只是为了圆梦	46
1	除了发短信慢 其他还好吧  经常升级就好了	21
1	声音效果很好	6
1	喜欢听军乐，包装还行	10
1	笑到抽筋	4
1	这个东西是给父母买的，感觉不错，至少邮寄的速度很快。	26
0	另一知名网站只需要34元多，差那么多如何有竞争力？	25
1	MUTTER將柴科夫斯基的小提琴協奏曲發揮的淋漓盡致, 雖然這張CD的價錢比較貴, 但是對於喜愛這曲目的愛樂人, 不可不收藏	62
1	8本就大结局了，是么？最后两本，继续支持何马！	23
1	从打工者到创业者必读	10
1	买了一台，非常喜欢。清晰度和DVD相当，可4倍快进后退，多文件连续播放停顿时间也非常短，最适合想全家一起看电影的人，强力推荐！	63
1	何时有货呀	5
1	终于等到20号了，可一点动静也没有。看来头春节是拿不到这本书了，汗！发货啊发货。。。。。	44
1	很早就想拥有这张专辑，但一直忘记买了，这次看到了就拿下了。我喜欢老歌，回忆一下过去。。。	44
1	待机时间还挺长的，用了导航也很快！就是有两块电池就更方便了	29
1	很棒的书，太喜欢了	9
1	没有安装软件吗？看了书不错，只是没有软件，不好操作呀	26
1	一直就听说是个不错的游戏，入手后虽然还没安装，但已经被精美的攻略和说明书上的系统说明吸引了……哇嘿嘿。	51
1	通过DVD教学，相当的形象化。不仅小孩子喜欢，从某种角度而言也减轻了家长的负担。	40
1	不需要安装《模拟人生2》，所以很超值～游戏里的两个故事都很有趣，有点RPG的感觉。	41
1	这本书比较好，就是装订方面有些欠缺。	18
1	一直很喜欢！	6
1	音乐超棒！支持许巍	9
1	总体来说还是比较满意的，质量不错，安装也很简单,有个别地方掉漆.拉链有一点点掉线.卓越包装简陋，东西有部分受积压变形,但不影响使用.送货挺快.	71
